original_proximity,filtered_proximity,slip,task_failure
736.13,735.47,0.0,0.0
734.65,735.45,0.0,0.0
735.9,735.43,0.0,0.0
735.02,735.42,0.0,0.0
736.6,735.4,0.0,0.0
735.2,735.38,0.0,0.0
735.19,735.37,0.0,0.0
734.69,735.36,0.0,0.0
735.73,735.35,0.0,0.0
733.96,735.36,0.0,0.0
731.48,735.37,0.0,0.0
736.93,735.38,0.0,0.0
734.75,735.4,0.0,0.0
736.79,735.43,0.0,0.0
734.39,735.46,0.0,0.0
736.17,735.49,0.0,0.0
735.78,735.53,0.0,0.0
735.64,735.57,0.0,0.0
735.25,735.61,0.0,0.0
735.53,735.65,0.0,0.0
735.91,735.7,0.0,0.0
736.39,735.74,0.0,0.0
735.57,735.78,0.0,0.0
736.22,735.83,0.0,0.0
735.82,735.87,0.0,0.0
737.41,735.9,0.0,0.0
737.37,735.93,0.0,0.0
735.83,735.96,0.0,0.0
736.01,735.98,0.0,0.0
736.04,735.99,0.0,0.0
735.63,736.0,0.0,0.0
734.69,736.0,0.0,0.0
734.8,736.0,0.0,0.0
736.5,735.99,0.0,0.0
736.17,735.98,0.0,0.0
736.38,735.97,0.0,0.0
736.07,735.96,0.0,0.0
736.77,735.94,0.0,0.0
736.73,735.93,0.0,0.0
735.44,735.91,0.0,0.0
735.91,735.89,0.0,0.0
736.3,735.87,0.0,0.0
735.72,735.86,0.0,0.0
735.53,735.84,0.0,0.0
735.33,735.82,0.0,0.0
735.06,735.81,0.0,0.0
735.95,735.79,0.0,0.0
736.43,735.78,0.0,0.0
735.13,735.77,0.0,0.0
735.11,735.75,0.0,0.0
736.44,735.74,0.0,0.0
735.1,735.73,0.0,0.0
736.28,735.72,0.0,0.0
735.59,735.71,0.0,0.0
736.06,735.71,0.0,0.0
735.62,735.7,0.0,0.0
736.15,735.7,0.0,0.0
735.24,735.7,0.0,0.0
735.09,735.7,0.0,0.0
735.41,735.7,0.0,0.0
736.54,735.7,0.0,0.0
734.86,735.7,0.0,0.0
736.16,735.7,0.0,0.0
735.23,735.7,0.0,0.0
735.93,735.7,0.0,0.0
736.77,735.7,0.0,0.0
735.13,735.69,0.0,0.0
735.37,735.69,0.0,0.0
735.88,735.69,0.0,0.0
736.93,735.69,0.0,0.0
735.21,735.68,0.0,0.0
735.56,735.68,0.0,0.0
735.75,735.69,0.0,0.0
736.2,735.69,0.0,0.0
735.0,735.7,0.0,0.0
734.95,735.7,0.0,0.0
735.1,735.71,0.0,0.0
735.19,735.72,0.0,0.0
735.89,735.73,0.0,0.0
736.02,735.74,0.0,0.0
736.45,735.75,0.0,0.0
735.99,735.76,0.0,0.0
735.18,735.78,0.0,0.0
734.98,735.79,0.0,0.0
735.9,735.81,0.0,0.0
736.46,735.82,0.0,0.0
736.11,735.84,0.0,0.0
736.94,735.85,0.0,0.0
736.39,735.86,0.0,0.0
735.33,735.88,0.0,0.0
735.94,735.89,0.0,0.0
735.73,735.9,0.0,0.0
735.27,735.9,0.0,0.0
736.2,735.91,0.0,0.0
736.39,735.91,0.0,0.0
735.27,735.91,0.0,0.0
736.22,735.91,0.0,0.0
735.38,735.9,0.0,0.0
736.06,735.9,0.0,0.0
737.07,735.89,0.0,0.0
735.6,735.88,0.0,0.0
736.08,735.87,0.0,0.0
734.61,735.86,0.0,0.0
736.58,735.85,0.0,0.0
735.67,735.83,0.0,0.0
735.81,735.82,0.0,0.0
736.53,735.81,0.0,0.0
735.12,735.8,0.0,0.0
735.81,735.79,0.0,0.0
735.87,735.77,0.0,0.0
735.63,735.76,0.0,0.0
735.83,735.75,0.0,0.0
736.43,735.73,0.0,0.0
734.81,735.72,0.0,0.0
737.04,735.7,0.0,0.0
735.1,735.68,0.0,0.0
733.23,735.67,0.0,0.0
736.23,735.66,0.0,0.0
736.71,735.65,0.0,0.0
735.16,735.64,0.0,0.0
736.03,735.63,0.0,0.0
735.69,735.63,0.0,0.0
736.06,735.62,0.0,0.0
735.93,735.62,0.0,0.0
735.16,735.61,0.0,0.0
735.46,735.61,0.0,0.0
735.39,735.61,0.0,0.0
735.37,735.61,0.0,0.0
734.96,735.61,0.0,0.0
735.09,735.61,0.0,0.0
735.16,735.62,0.0,0.0
735.35,735.62,0.0,0.0
736.97,735.62,0.0,0.0
737.36,735.63,0.0,0.0
735.61,735.63,0.0,0.0
735.81,735.63,0.0,0.0
734.25,735.64,0.0,0.0
735.49,735.64,0.0,0.0
736.11,735.64,0.0,0.0
735.9,735.65,0.0,0.0
734.45,735.65,0.0,0.0
735.89,735.66,0.0,0.0
735.74,735.67,0.0,0.0
736.22,735.67,0.0,0.0
735.54,735.68,0.0,0.0
736.55,735.69,0.0,0.0
735.44,735.69,0.0,0.0
735.68,735.7,0.0,0.0
734.67,735.7,0.0,0.0
735.15,735.71,0.0,0.0
735.25,735.72,0.0,0.0
736.78,735.73,0.0,0.0
735.43,735.74,0.0,0.0
736.7,735.75,0.0,0.0
735.15,735.76,0.0,0.0
736.34,735.77,0.0,0.0
735.59,735.78,0.0,0.0
736.44,735.78,0.0,0.0
735.57,735.79,0.0,0.0
735.95,735.79,0.0,0.0
735.01,735.79,0.0,0.0
735.2,734.63,0.0,0.0
734.89,734.61,0.0,0.0
734.77,734.61,0.0,0.0
734.62,734.6,0.0,0.0
735.0,734.59,0.0,0.0
733.85,734.59,0.0,0.0
733.58,734.59,0.0,0.0
734.33,734.6,0.0,0.0
734.85,734.6,0.0,0.0
735.01,734.62,0.0,0.0
734.61,734.63,0.0,0.0
735.6,734.65,0.0,0.0
734.23,734.68,0.0,0.0
734.74,734.7,0.0,0.0
733.61,734.73,0.0,0.0
734.49,734.76,0.0,0.0
734.08,734.79,0.0,0.0
734.44,734.83,0.0,0.0
735.13,734.86,0.0,0.0
735.58,734.89,0.0,0.0
734.69,734.91,0.0,0.0
735.6,734.94,0.0,0.0
735.75,734.96,0.0,0.0
734.79,734.98,0.0,0.0
735.67,734.99,0.0,0.0
736.07,735.0,0.0,0.0
734.97,735.0,0.0,0.0
734.82,734.99,0.0,0.0
734.89,734.97,0.0,0.0
735.79,734.95,0.0,0.0
734.72,734.92,0.0,0.0
735.86,734.89,0.0,0.0
734.42,734.85,0.0,0.0
734.56,734.81,0.0,0.0
734.66,734.76,0.0,0.0
734.17,734.72,0.0,0.0
734.43,734.67,0.0,0.0
735.27,734.63,0.0,0.0
735.13,734.58,0.0,0.0
734.1,734.55,0.0,0.0
733.67,734.51,0.0,0.0
733.67,734.48,0.0,0.0
735.24,734.46,0.0,0.0
733.48,734.43,0.0,0.0
733.66,734.41,0.0,0.0
733.2,734.4,0.0,0.0
733.7,734.39,0.0,0.0
734.47,734.38,0.0,0.0
734.87,734.37,0.0,0.0
735.16,734.36,0.0,0.0
734.61,734.36,0.0,0.0
735.29,734.36,0.0,0.0
734.63,734.36,0.0,0.0
734.76,734.36,0.0,0.0
735.68,734.36,0.0,0.0
734.47,734.36,0.0,0.0
733.89,734.35,0.0,0.0
733.28,734.35,0.0,0.0
733.25,734.35,0.0,0.0
733.6,734.35,0.0,0.0
735.65,734.35,0.0,0.0
733.61,734.35,0.0,0.0
734.43,734.35,0.0,0.0
733.73,734.35,0.0,0.0
735.18,734.35,0.0,0.0
733.98,734.35,0.0,0.0
733.92,734.35,0.0,0.0
734.51,734.35,0.0,0.0
735.8,734.36,0.0,0.0
733.77,734.36,0.0,0.0
734.11,734.37,0.0,0.0
733.75,734.37,0.0,0.0
734.23,734.38,0.0,0.0
735.0,734.39,0.0,0.0
733.43,734.4,0.0,0.0
735.4,734.41,0.0,0.0
735.84,734.41,0.0,0.0
734.95,734.42,0.0,0.0
734.12,734.42,0.0,0.0
734.06,734.42,0.0,0.0
734.39,734.42,0.0,0.0
733.55,734.41,0.0,0.0
734.58,734.41,0.0,0.0
733.46,734.41,0.0,0.0
734.98,734.41,0.0,0.0
733.2,734.41,0.0,0.0
735.1,734.41,0.0,0.0
734.44,734.41,0.0,0.0
735.31,734.41,0.0,0.0
734.39,734.41,0.0,0.0
735.19,734.41,0.0,0.0
733.82,734.41,0.0,0.0
734.39,734.42,0.0,0.0
734.27,734.42,0.0,0.0
734.17,734.42,0.0,0.0
733.72,734.42,0.0,0.0
733.58,734.42,0.0,0.0
735.34,734.42,0.0,0.0
734.61,734.42,0.0,0.0
734.1,734.43,0.0,0.0
735.3,734.43,0.0,0.0
735.55,734.43,0.0,0.0
734.09,734.43,0.0,0.0
733.86,734.43,0.0,0.0
735.12,734.44,0.0,0.0
733.45,734.45,0.0,0.0
735.19,734.46,0.0,0.0
734.15,734.47,0.0,0.0
735.83,734.49,0.0,0.0
731.52,734.51,0.0,0.0
733.32,734.53,0.0,0.0
734.78,734.56,0.0,0.0
734.56,734.58,0.0,0.0
735.71,734.62,0.0,0.0
734.83,734.65,0.0,0.0
734.96,734.68,0.0,0.0
734.05,734.72,0.0,0.0
735.16,734.75,0.0,0.0
733.96,734.79,0.0,0.0
736.23,734.83,0.0,0.0
735.82,734.87,0.0,0.0
734.75,734.92,0.0,0.0
733.86,734.96,0.0,0.0
734.71,735.0,0.0,0.0
735.02,735.04,0.0,0.0
735.87,735.07,0.0,0.0
735.27,735.1,0.0,0.0
736.03,735.13,0.0,0.0
736.04,735.15,0.0,0.0
734.66,735.16,0.0,0.0
734.8,735.17,0.0,0.0
734.14,735.17,0.0,0.0
734.86,735.16,0.0,0.0
735.94,735.15,0.0,0.0
734.79,735.14,0.0,0.0
736.49,735.12,0.0,0.0
735.06,735.1,0.0,0.0
735.87,735.07,0.0,0.0
735.48,735.04,0.0,0.0
736.01,735.0,0.0,0.0
735.15,734.97,0.0,0.0
734.28,734.94,0.0,0.0
734.54,734.9,0.0,0.0
733.75,734.87,0.0,0.0
735.58,734.83,0.0,0.0
733.72,734.8,0.0,0.0
734.52,734.77,0.0,0.0
733.22,734.74,0.0,0.0
734.54,734.72,0.0,0.0
734.86,734.69,0.0,0.0
734.74,734.67,0.0,0.0
735.42,734.66,0.0,0.0
733.9,734.64,0.0,0.0
733.98,734.64,0.0,0.0
734.72,734.63,0.0,0.0
735.34,734.63,0.0,0.0
735.64,734.64,0.0,0.0
734.94,734.65,0.0,0.0
734.74,734.66,0.0,0.0
734.59,734.68,0.0,0.0
733.81,734.7,0.0,0.0
735.18,734.71,0.0,0.0
734.71,734.73,0.0,0.0
733.04,734.75,0.0,0.0
734.45,734.77,0.0,0.0
734.61,734.79,0.0,0.0
735.01,734.8,0.0,0.0
735.26,734.82,0.0,0.0
736.4,734.83,0.0,0.0
735.29,734.85,0.0,0.0
733.4,734.86,0.0,0.0
734.57,734.87,0.0,0.0
735.7,734.88,0.0,0.0
735.45,734.88,0.0,0.0
734.75,734.89,0.0,0.0
735.6,734.89,0.0,0.0
735.55,734.89,0.0,0.0
734.94,734.89,0.0,0.0
733.86,734.89,0.0,0.0
734.84,734.89,0.0,0.0
735.15,734.88,0.0,0.0
733.97,734.87,0.0,0.0
735.12,734.85,0.0,0.0
735.09,734.84,0.0,0.0
735.29,734.82,0.0,0.0
733.63,734.8,0.0,0.0
735.59,734.78,0.0,0.0
734.71,734.76,0.0,0.0
735.43,734.73,0.0,0.0
733.78,734.71,0.0,0.0
734.7,734.68,0.0,0.0
734.19,734.66,0.0,0.0
734.93,734.63,0.0,0.0
735.77,734.6,0.0,0.0
734.62,734.57,0.0,0.0
735.04,734.54,0.0,0.0
733.19,734.52,0.0,0.0
735.36,734.49,0.0,0.0
734.02,734.46,0.0,0.0
733.95,734.44,0.0,0.0
734.47,734.42,0.0,0.0
735.01,734.4,0.0,0.0
733.84,734.38,0.0,0.0
733.03,734.37,0.0,0.0
734.15,734.37,0.0,0.0
734.17,734.37,0.0,0.0
734.87,734.37,0.0,0.0
734.23,734.38,0.0,0.0
734.65,734.38,0.0,0.0
733.34,734.39,0.0,0.0
734.57,734.4,0.0,0.0
734.28,734.41,0.0,0.0
733.97,734.42,0.0,0.0
735.01,734.43,0.0,0.0
734.67,734.43,0.0,0.0
734.24,734.44,0.0,0.0
734.89,734.43,0.0,0.0
735.54,734.43,0.0,0.0
734.97,734.42,0.0,0.0
735.87,734.4,0.0,0.0
734.32,734.38,0.0,0.0
734.05,734.36,0.0,0.0
734.32,734.33,0.0,0.0
734.61,734.3,0.0,0.0
733.44,734.27,0.0,0.0
733.36,734.24,0.0,0.0
734.84,734.2,0.0,0.0
733.16,734.17,0.0,0.0
735.14,734.14,0.0,0.0
732.61,734.11,0.0,0.0
735.72,734.08,0.0,0.0
732.04,734.06,0.0,0.0
732.59,734.04,0.0,0.0
735.37,734.03,0.0,0.0
733.51,734.03,0.0,0.0
734.05,734.03,0.0,0.0
733.19,734.04,0.0,0.0
735.17,734.06,0.0,0.0
733.65,734.08,0.0,0.0
735.06,734.1,0.0,0.0
733.22,734.13,0.0,0.0
734.06,734.16,0.0,0.0
734.19,734.19,0.0,0.0
733.52,734.23,0.0,0.0
734.8,734.26,0.0,0.0
735.04,734.29,0.0,0.0
733.67,734.33,0.0,0.0
733.89,734.36,0.0,0.0
735.39,734.39,0.0,0.0
734.68,734.42,0.0,0.0
735.03,734.45,0.0,0.0
735.07,734.48,0.0,0.0
734.77,734.5,0.0,0.0
734.15,734.52,0.0,0.0
734.21,734.53,0.0,0.0
734.49,734.54,0.0,0.0
733.68,734.55,0.0,0.0
735.16,734.55,0.0,0.0
734.71,734.55,0.0,0.0
734.1,734.54,0.0,0.0
735.64,734.53,0.0,0.0
733.99,734.51,0.0,0.0
735.0,734.49,0.0,0.0
734.84,734.47,0.0,0.0
734.95,734.45,0.0,0.0
734.5,734.42,0.0,0.0
734.52,734.4,0.0,0.0
734.37,734.38,0.0,0.0
734.89,734.35,0.0,0.0
734.07,734.33,0.0,0.0
733.59,734.31,0.0,0.0
734.53,734.29,0.0,0.0
732.55,734.27,0.0,0.0
733.49,734.25,0.0,0.0
733.51,734.24,0.0,0.0
735.5,734.23,0.0,0.0
733.6,734.22,0.0,0.0
733.56,734.21,0.0,0.0
734.51,734.21,0.0,0.0
735.03,734.21,0.0,0.0
734.67,734.22,0.0,0.0
734.34,734.22,0.0,0.0
734.67,734.23,0.0,0.0
734.33,734.25,0.0,0.0
733.37,734.26,0.0,0.0
734.0,734.27,0.0,0.0
734.01,734.28,0.0,0.0
734.5,734.29,0.0,0.0
734.27,734.3,0.0,0.0
735.34,734.31,0.0,0.0
734.01,734.32,0.0,0.0
734.09,734.32,0.0,0.0
734.19,734.32,0.0,0.0
734.66,734.32,0.0,0.0
734.49,734.32,0.0,0.0
734.39,734.32,0.0,0.0
734.67,734.31,0.0,0.0
735.0,734.3,0.0,0.0
733.73,734.3,0.0,0.0
734.14,734.29,0.0,0.0
734.49,734.28,0.0,0.0
733.64,734.27,0.0,0.0
733.94,734.27,0.0,0.0
733.23,734.26,0.0,0.0
735.31,734.25,0.0,0.0
734.27,734.25,0.0,0.0
735.0,734.24,0.0,0.0
734.75,734.24,0.0,0.0
733.65,734.23,0.0,0.0
733.69,734.23,0.0,0.0
734.46,734.23,0.0,0.0
733.02,734.24,0.0,0.0
733.78,734.24,0.0,0.0
735.27,734.25,0.0,0.0
733.61,734.27,0.0,0.0
734.75,734.28,0.0,0.0
734.3,734.3,0.0,0.0
734.82,734.32,0.0,0.0
734.56,734.34,0.0,0.0
734.57,734.35,0.0,0.0
733.25,734.37,0.0,0.0
733.95,734.39,0.0,0.0
734.03,734.4,0.0,0.0
734.53,734.42,0.0,0.0
735.33,734.43,0.0,0.0
734.88,734.44,0.0,0.0
734.31,734.44,0.0,0.0
734.51,734.45,0.0,0.0
736.02,734.45,0.0,0.0
733.89,734.45,0.0,0.0
734.61,734.45,0.0,0.0
735.12,734.45,0.0,0.0
734.67,734.44,0.0,0.0
733.67,734.44,0.0,0.0
734.09,734.44,0.0,0.0
733.89,734.44,0.0,0.0
734.39,734.44,0.0,0.0
734.38,734.44,0.0,0.0
734.48,734.44,0.0,0.0
734.35,734.45,0.0,0.0
734.04,734.45,0.0,0.0
733.86,734.45,0.0,0.0
733.95,734.45,0.0,0.0
734.64,734.45,0.0,0.0
735.7,734.46,0.0,0.0
733.28,734.46,0.0,0.0
734.34,734.46,0.0,0.0
734.99,734.46,0.0,0.0
735.3,734.47,0.0,0.0
735.47,734.47,0.0,0.0
735.29,734.47,0.0,0.0
734.36,734.48,0.0,0.0
736.04,734.48,0.0,0.0
732.71,734.49,0.0,0.0
732.55,734.49,0.0,0.0
736.2,734.49,0.0,0.0
733.48,734.5,0.0,0.0
735.1,734.5,0.0,0.0
733.0,734.5,0.0,0.0
733.41,734.5,0.0,0.0
733.89,734.49,0.0,0.0
735.72,734.49,0.0,0.0
734.46,734.48,0.0,0.0
735.19,734.48,0.0,0.0
734.54,734.47,0.0,0.0
735.21,734.47,0.0,0.0
734.69,734.46,0.0,0.0
735.01,734.46,0.0,0.0
734.72,734.46,0.0,0.0
734.2,734.47,0.0,0.0
734.56,734.47,0.0,0.0
735.75,734.48,0.0,0.0
733.65,734.49,0.0,0.0
733.87,734.5,0.0,0.0
732.94,734.52,0.0,0.0
734.54,734.53,0.0,0.0
732.77,734.55,0.0,0.0
734.62,734.57,0.0,0.0
734.64,734.6,0.0,0.0
735.48,734.63,0.0,0.0
735.03,734.66,0.0,0.0
733.87,734.69,0.0,0.0
735.49,734.72,0.0,0.0
734.89,734.76,0.0,0.0
734.18,734.79,0.0,0.0
735.3,734.82,0.0,0.0
735.55,734.86,0.0,0.0
734.8,734.89,0.0,0.0
735.89,734.91,0.0,0.0
735.06,734.93,0.0,0.0
735.2,734.95,0.0,0.0
735.38,734.96,0.0,0.0
735.2,734.96,0.0,0.0
735.48,734.96,0.0,0.0
734.67,734.95,0.0,0.0
736.06,734.94,0.0,0.0
733.96,734.93,0.0,0.0
734.42,734.91,0.0,0.0
734.93,734.89,0.0,0.0
733.87,734.88,0.0,0.0
734.56,734.86,0.0,0.0
734.82,734.85,0.0,0.0
735.43,734.84,0.0,0.0
735.72,734.82,0.0,0.0
734.84,734.81,0.0,0.0
734.3,734.81,0.0,0.0
734.2,734.8,0.0,0.0
733.1,734.79,0.0,0.0
734.21,734.79,0.0,0.0
735.26,734.79,0.0,0.0
735.06,734.79,0.0,0.0
735.52,734.79,0.0,0.0
735.71,734.79,0.0,0.0
735.25,734.79,0.0,0.0
735.78,734.78,0.0,0.0
734.46,734.78,0.0,0.0
734.14,734.78,0.0,0.0
734.17,734.77,0.0,0.0
735.68,734.76,0.0,0.0
734.14,734.75,0.0,0.0
734.31,734.74,0.0,0.0
735.79,734.73,0.0,0.0
733.72,734.72,0.0,0.0
734.56,734.71,0.0,0.0
735.38,734.7,0.0,0.0
734.53,734.7,0.0,0.0
734.52,734.69,0.0,0.0
734.63,734.68,0.0,0.0
733.53,734.68,0.0,0.0
734.71,734.67,0.0,0.0
734.81,734.67,0.0,0.0
735.54,734.67,0.0,0.0
734.47,734.67,0.0,0.0
734.1,734.68,0.0,0.0
733.79,734.68,0.0,0.0
735.4,734.68,0.0,0.0
735.39,734.68,0.0,0.0
734.47,734.68,0.0,0.0
734.9,734.67,0.0,0.0
734.91,734.66,0.0,0.0
735.02,734.65,0.0,0.0
735.49,734.63,0.0,0.0
734.09,734.61,0.0,0.0
734.43,734.59,0.0,0.0
735.06,734.56,0.0,0.0
735.06,734.54,0.0,0.0
733.55,734.51,0.0,0.0
733.97,734.49,0.0,0.0
734.36,734.46,0.0,0.0
735.69,734.44,0.0,0.0
734.44,734.42,0.0,0.0
734.09,734.4,0.0,0.0
734.41,734.39,0.0,0.0
732.98,734.38,0.0,0.0
734.0,734.37,0.0,0.0
732.91,734.37,0.0,0.0
734.45,734.38,0.0,0.0
734.67,734.39,0.0,0.0
734.23,734.4,0.0,0.0
733.85,734.42,0.0,0.0
734.93,734.43,0.0,0.0
734.46,734.45,0.0,0.0
735.46,734.47,0.0,0.0
734.25,734.48,0.0,0.0
735.11,734.49,0.0,0.0
734.17,734.51,0.0,0.0
734.66,734.51,0.0,0.0
735.09,734.52,0.0,0.0
734.83,734.52,0.0,0.0
735.36,734.52,0.0,0.0
734.65,734.52,0.0,0.0
734.84,734.51,0.0,0.0
734.82,734.49,0.0,0.0
734.81,734.48,0.0,0.0
735.16,734.46,0.0,0.0
733.3,734.43,0.0,0.0
730.8,734.4,0.0,0.0
736.05,734.38,0.0,0.0
733.59,734.35,0.0,0.0
735.11,734.32,0.0,0.0
733.99,734.3,0.0,0.0
734.34,734.27,0.0,0.0
734.25,734.25,0.0,0.0
735.23,734.23,0.0,0.0
733.76,734.22,0.0,0.0
734.46,734.21,0.0,0.0
733.75,734.2,0.0,0.0
734.09,734.19,0.0,0.0
733.59,734.19,0.0,0.0
734.11,734.19,0.0,0.0
734.3,734.19,0.0,0.0
734.14,734.19,0.0,0.0
734.31,734.19,0.0,0.0
733.66,734.2,0.0,0.0
734.02,734.2,0.0,0.0
734.31,734.21,0.0,0.0
735.05,734.22,0.0,0.0
733.55,734.23,0.0,0.0
734.68,734.24,0.0,0.0
735.01,734.25,0.0,0.0
733.59,734.27,0.0,0.0
734.72,734.29,0.0,0.0
734.18,734.3,0.0,0.0
733.43,734.32,0.0,0.0
735.08,734.34,0.0,0.0
734.11,734.36,0.0,0.0
732.81,734.37,0.0,0.0
734.72,734.39,0.0,0.0
734.47,734.4,0.0,0.0
735.65,734.42,0.0,0.0
735.35,734.43,0.0,0.0
733.31,734.44,0.0,0.0
734.8,734.45,0.0,0.0
734.7,734.46,0.0,0.0
734.7,734.47,0.0,0.0
734.58,734.47,0.0,0.0
735.35,734.47,0.0,0.0
734.8,734.47,0.0,0.0
733.66,734.47,0.0,0.0
733.28,734.47,0.0,0.0
734.42,734.47,0.0,0.0
734.43,734.46,0.0,0.0
735.01,734.46,0.0,0.0
735.03,734.45,0.0,0.0
734.37,734.45,0.0,0.0
734.72,734.44,0.0,0.0
733.88,734.43,0.0,0.0
734.49,734.41,0.0,0.0
734.27,734.4,0.0,0.0
734.61,734.39,0.0,0.0
733.57,734.38,0.0,0.0
734.65,734.37,0.0,0.0
733.83,734.36,0.0,0.0
734.43,734.36,0.0,0.0
734.59,734.35,0.0,0.0
734.3,734.35,0.0,0.0
735.93,734.34,0.0,0.0
734.46,734.34,0.0,0.0
734.31,734.34,0.0,0.0
734.08,734.35,0.0,0.0
733.98,734.35,0.0,0.0
733.92,734.36,0.0,0.0
732.31,734.38,0.0,0.0
734.65,734.4,0.0,0.0
733.78,734.42,0.0,0.0
734.92,734.44,0.0,0.0
734.42,734.47,0.0,0.0
734.97,734.5,0.0,0.0
735.27,734.53,0.0,0.0
734.96,734.56,0.0,0.0
734.04,734.59,0.0,0.0
734.79,734.62,0.0,0.0
734.03,734.65,0.0,0.0
734.36,734.67,0.0,0.0
734.87,734.69,0.0,0.0
735.2,734.71,0.0,0.0
734.36,734.73,0.0,0.0
736.29,734.73,0.0,0.0
735.78,734.74,0.0,0.0
735.48,734.74,0.0,0.0
734.59,734.73,0.0,0.0
735.46,734.71,0.0,0.0
733.87,734.69,0.0,0.0
734.46,734.67,0.0,0.0
734.58,734.64,0.0,0.0
734.11,734.61,0.0,0.0
734.1,734.58,0.0,0.0
734.96,734.54,0.0,0.0
733.73,734.51,0.0,0.0
735.96,734.48,0.0,0.0
733.92,734.46,0.0,0.0
734.29,734.43,0.0,0.0
734.15,734.41,0.0,0.0
733.31,734.39,0.0,0.0
733.92,734.38,0.0,0.0
734.36,734.37,0.0,0.0
734.7,734.36,0.0,0.0
733.55,734.36,0.0,0.0
735.14,734.37,0.0,0.0
734.12,734.37,0.0,0.0
733.94,734.38,0.0,0.0
734.44,734.38,0.0,0.0
734.5,734.38,0.0,0.0
734.38,734.38,0.0,0.0
734.75,734.37,0.0,0.0
734.5,734.36,0.0,0.0
734.85,734.34,0.0,0.0
735.05,734.32,0.0,0.0
734.15,734.3,0.0,0.0
734.74,734.27,0.0,0.0
734.85,734.25,0.0,0.0
734.47,734.22,0.0,0.0
734.23,734.19,0.0,0.0
734.32,734.15,0.0,0.0
735.11,734.12,0.0,0.0
734.29,734.09,0.0,0.0
733.63,734.06,0.0,0.0
732.82,734.04,0.0,0.0
729.65,734.01,0.0,0.0
733.93,733.99,0.0,0.0
733.91,733.98,0.0,0.0
734.55,733.97,0.0,0.0
733.17,733.96,0.0,0.0
734.91,733.96,0.0,0.0
733.99,733.96,0.0,0.0
734.67,733.97,0.0,0.0
734.27,733.98,0.0,0.0
734.51,733.99,0.0,0.0
734.13,734.01,0.0,0.0
733.92,734.03,0.0,0.0
734.34,734.05,0.0,0.0
733.35,734.07,0.0,0.0
734.46,734.09,0.0,0.0
734.08,734.1,0.0,0.0
734.29,734.12,0.0,0.0
734.67,734.12,0.0,0.0
734.29,734.13,0.0,0.0
733.69,734.13,0.0,0.0
734.03,734.12,0.0,0.0
733.35,734.1,0.0,0.0
734.57,734.09,0.0,0.0
734.32,734.07,0.0,0.0
734.21,734.05,0.0,0.0
734.39,734.04,0.0,0.0
734.33,734.02,0.0,0.0
734.1,734.0,0.0,0.0
733.74,733.98,0.0,0.0
734.57,733.97,0.0,0.0
733.55,733.95,0.0,0.0
733.79,733.94,0.0,0.0
734.57,733.93,0.0,0.0
732.8,733.92,0.0,0.0
732.58,733.91,0.0,0.0
733.35,733.91,0.0,0.0
733.82,733.91,0.0,0.0
734.34,733.91,0.0,0.0
734.04,733.92,0.0,0.0
734.15,733.93,0.0,0.0
733.98,733.94,0.0,0.0
734.2,733.96,0.0,0.0
733.6,733.97,0.0,0.0
733.31,733.99,0.0,0.0
734.31,734.01,0.0,0.0
734.59,734.03,0.0,0.0
733.99,734.06,0.0,0.0
734.23,734.08,0.0,0.0
733.84,734.1,0.0,0.0
734.76,734.13,0.0,0.0
734.26,734.15,0.0,0.0
734.46,734.17,0.0,0.0
734.43,734.18,0.0,0.0
734.54,734.2,0.0,0.0
733.66,734.22,0.0,0.0
733.44,734.23,0.0,0.0
735.0,734.25,0.0,0.0
733.66,734.26,0.0,0.0
734.52,734.28,0.0,0.0
733.86,734.3,0.0,0.0
735.38,734.32,0.0,0.0
733.2,734.34,0.0,0.0
734.45,734.36,0.0,0.0
734.67,734.38,0.0,0.0
734.08,734.4,0.0,0.0
734.96,734.42,0.0,0.0
734.32,734.43,0.0,0.0
734.22,734.45,0.0,0.0
734.21,734.47,0.0,0.0
734.44,734.48,0.0,0.0
735.4,734.49,0.0,0.0
734.1,734.5,0.0,0.0
734.55,734.51,0.0,0.0
735.58,734.51,0.0,0.0
735.07,734.51,0.0,0.0
735.07,734.5,0.0,0.0
733.97,734.49,0.0,0.0
734.17,734.48,0.0,0.0
734.94,734.47,0.0,0.0
733.64,734.45,0.0,0.0
734.87,734.43,0.0,0.0
734.76,734.41,0.0,0.0
733.77,734.39,0.0,0.0
734.31,734.37,0.0,0.0
734.55,734.36,0.0,0.0
733.85,734.34,0.0,0.0
734.75,734.32,0.0,0.0
734.61,734.31,0.0,0.0
733.35,734.3,0.0,0.0
733.58,734.29,0.0,0.0
733.93,734.29,0.0,0.0
733.86,734.29,0.0,0.0
734.77,734.3,0.0,0.0
734.02,734.31,0.0,0.0
735.03,734.33,0.0,0.0
734.03,734.35,0.0,0.0
734.58,734.37,0.0,0.0
734.78,734.4,0.0,0.0
734.44,734.43,0.0,0.0
734.06,734.46,0.0,0.0
734.75,734.49,0.0,0.0
733.52,734.52,0.0,0.0
734.46,734.55,0.0,0.0
734.28,734.58,0.0,0.0
734.67,734.61,0.0,0.0
735.6,734.63,0.0,0.0
734.15,734.65,0.0,0.0
735.25,734.66,0.0,0.0
735.38,734.67,0.0,0.0
735.65,734.68,0.0,0.0
735.14,734.68,0.0,0.0
734.74,734.67,0.0,0.0
734.44,734.66,0.0,0.0
735.23,734.64,0.0,0.0
